gender.mm	gender.mf	indigenous.both	indigenous.one	religion.same	age_difference_abs	average_age	wealth_difference_abs	average_wealth	education_difference_abs	average_education	household_same	related	strain_sharing_rate	village_code_w3	bray_curtis_sim
FALSE	FALSE	FALSE	FALSE	FALSE	5	34.5	0	4	5	3.5	FALSE	0	11.11111111111111	14	0.8407144238928363
FALSE	FALSE	FALSE	TRUE	FALSE	17	49.5	1	4.5	1	5.5	FALSE	0	11.904761904761903	14	0.4871138717784675
FALSE	FALSE	FALSE	FALSE	FALSE	9	41.5	3	2.5	6	3	FALSE	0	0	14	0.7742840677147795
FALSE	TRUE	FALSE	FALSE	FALSE	17	59.5	1	3.5	5	3.5	FALSE	0	5.172413793103448	14	0.7771245114377441
FALSE	FALSE	FALSE	FALSE	FALSE	25	33.5	3	2.5	6	3	FALSE	0	0	14	0.910471840287672
FALSE	TRUE	FALSE	TRUE	FALSE	22	43	1	3.5	2	3	FALSE	0	0	14	0.7994280498570123
FALSE	TRUE	FALSE	FALSE	FALSE	31	39.5	2	4	1	2.5	FALSE	0	6.896551724137931	14	0.8429294256564596
FALSE	TRUE	FALSE	FALSE	FALSE	0	52	3	2.5	0	0	FALSE	0	13.23529411764706	14	0.63885271942635935
TRUE	FALSE	FALSE	FALSE	FALSE	15	34.5	1	4.5	3	4.5	FALSE	0	8.928571428571429	14	0.37757846887892405
FALSE	FALSE	FALSE	TRUE	FALSE	19	38.5	2	4	0	6	FALSE	0	5.747126436781609	14	0.6037075000000007
FALSE	FALSE	FALSE	FALSE	TRUE	22	63	1	4.5	3	1.5	FALSE	0	5.555555555555555	14	0.63855948072026
FALSE	TRUE	FALSE	FALSE	TRUE	39	54.5	1	2.5	1	1.5	FALSE	0	1.0526315789473684	14	0.5972892389156954
FALSE	FALSE	FALSE	FALSE	FALSE	17	31.5	1	4.5	1	2.5	FALSE	0	7.6923076923076925	14	0.6903241619351684
FALSE	TRUE	FALSE	FALSE	FALSE	20	30	1	4.5	4	4	FALSE	0	10.526315789473683	14	0.9747100886195402
FALSE	TRUE	FALSE	FALSE	FALSE	0	34	1	4.5	3	4.5	FALSE	0	19.51219512195122	14	0.8542719052767388
FALSE	TRUE	FALSE	FALSE	FALSE	21	57.5	4	3	1	1.5	FALSE	0	8.21917808219178	14	0.6090746240835807
FALSE	FALSE	FALSE	FALSE	FALSE	22	41	0	4	8	4	FALSE	0	8.661417322834646	14	0.6625986650394656
FALSE	TRUE	FALSE	FALSE	FALSE	16	55	1	1.5	1	0.5	FALSE	0	8.771929824561402	14	0.5775881155176236
FALSE	FALSE	FALSE	FALSE	FALSE	33	46.5	0	4	3	4.5	FALSE	0	5.88235294117647	14	0.5728982000000004
TRUE	FALSE	FALSE	FALSE	FALSE	26	33	1	3.5	4	4	FALSE	0	6.666666666666667	14	0.9822270991113553
TRUE	FALSE	FALSE	FALSE	FALSE	25	39.5	3	2.5	6	3	FALSE	0	4.285714285714286	14	0.6962168544325275
FALSE	TRUE	FALSE	FALSE	TRUE	37	55.5	1	3.5	1	1.5	FALSE	0	7.6923076923076925	14	0.5081242786559247
TRUE	FALSE	FALSE	TRUE	FALSE	61	54.5	0	5	2	2	FALSE	0	4.761904761904762	14	0.6673620168405029
FALSE	TRUE	FALSE	FALSE	TRUE	27	56.5	4	3	1	2.5	FALSE	0	8.13953488372093	14	0.857430371486074
FALSE	FALSE	FALSE	FALSE	FALSE	16	34	1	4.5	7	3.5	FALSE	0	7.547169811320755	14	0.5790322631451612
FALSE	TRUE	FALSE	FALSE	FALSE	21	63.5	1	3.5	2	1	FALSE	0	9.836065573770492	14	0.6663199669440262
FALSE	TRUE	FALSE	FALSE	FALSE	11	58.5	2	3	1	2.5	FALSE	0	2.272727272727273	14	0.5273016945396609
TRUE	FALSE	FALSE	FALSE	FALSE	21	67.5	1	4.5	0	0	FALSE	0	2	14	0.5791112474667489
FALSE	TRUE	FALSE	FALSE	FALSE	13	27.5	1	4.5	0	6	FALSE	0	4.444444444444445	14	0.8653635326817668
FALSE	FALSE	FALSE	FALSE	TRUE	0	30	0	4	2	7	FALSE	0	4.545454545454546	14	0.8426206685241339
TRUE	FALSE	FALSE	FALSE	TRUE	37	38.5	0	4	3	4.5	FALSE	0	17.647058823529413	14	0.9677062000000005
FALSE	TRUE	FALSE	FALSE	FALSE	42	49	1	4.5	6	3	FALSE	0	4.651162790697675	14	0.8523969442809163
FALSE	FALSE	FALSE	FALSE	FALSE	22	34	0	4	1	2.5	FALSE	0	0	14	0.6983484603303081
FALSE	TRUE	FALSE	FALSE	TRUE	7	66.5	4	3	3	4.5	FALSE	0	4.3478260869565215	14	0.8927106482802081
FALSE	FALSE	FALSE	FALSE	TRUE	13	51.5	1	4.5	2	1	FALSE	0	3.7037037037037033	14	0.9553045865913754
FALSE	FALSE	FALSE	FALSE	FALSE	9	35.5	0	5	2	7	FALSE	0	3.125	14	0.7961889796188982
FALSE	FALSE	FALSE	FALSE	FALSE	31	61.5	4	3	6	3	FALSE	0	4.918032786885246	14	0.6142754578586819
FALSE	FALSE	FALSE	TRUE	TRUE	29	37.5	2	3	2	1	FALSE	0	7.777777777777778	14	0.7083486687569011
FALSE	TRUE	FALSE	FALSE	TRUE	27	44.5	1	4.5	5	5.5	FALSE	0	6.896551724137931	14	0.8095832666458562
FALSE	FALSE	FALSE	FALSE	FALSE	3	32.5	4	3	8	4	FALSE	0	9.67741935483871	14	0.33426686657331345
FALSE	FALSE	FALSE	FALSE	TRUE	24	58	4	3	3	4.5	FALSE	0	9.174311926605505	14	0.8161770000000005
FALSE	TRUE	FALSE	FALSE	TRUE	14	36	4	3	1	2.5	FALSE	0	3.389830508474576	14	0.5532167659650296
FALSE	FALSE	FALSE	TRUE	TRUE	26	46	4	3	3	4.5	FALSE	0	0	41	0.7275152046303222
FALSE	FALSE	FALSE	TRUE	FALSE	1	32.5	3	3.5	0	3	FALSE	0	2.857142857142857	41	0.7816978672546797
FALSE	TRUE	FALSE	TRUE	TRUE	25	42.5	0	1	2	2	FALSE	0	6.666666666666667	41	0.5368613084124109
FALSE	FALSE	FALSE	TRUE	TRUE	7	45.5	2	2	0	0	FALSE	0	10.204081632653061	41	0.4056728188654355
FALSE	TRUE	FALSE	TRUE	TRUE	6	34	1	1.5	1	2.5	FALSE	0	4	41	0.7751169100467636
FALSE	TRUE	TRUE	FALSE	FALSE	40	54	1	1.5	6	3	FALSE	0	6.451612903225806	41	0.80801181519291
FALSE	TRUE	FALSE	FALSE	TRUE	14	26	3	3.5	0	6	FALSE	0	2.941176470588235	41	0.619845390914964
FALSE	TRUE	FALSE	FALSE	FALSE	17	56.5	4	3	1	0.5	FALSE	0	0	41	0.6472361707035104
FALSE	TRUE	FALSE	TRUE	FALSE	8	41	3	3.5	3	1.5	FALSE	0	0	41	0.591608897902224
TRUE	FALSE	FALSE	TRUE	FALSE	5	52.5	0	1	0	3	FALSE	0	1.7241379310344827	41	0.6175005764998853
FALSE	FALSE	TRUE	FALSE	FALSE	16	41	1	1.5	3	1.5	FALSE	0	5.263157894736842	41	0.9694258984712945
FALSE	FALSE	FALSE	TRUE	TRUE	2	36	1	1.5	1	1.5	FALSE	0	4.444444444444445	41	0.7114334999999997
FALSE	TRUE	FALSE	TRUE	FALSE	10	40	1	2.5	0	0	FALSE	0	9.090909090909092	41	0.7563718852698401
TRUE	FALSE	TRUE	FALSE	TRUE	18	65	0	1	3	1.5	FALSE	0	7.59493670886076	41	0.5430932056080576
FALSE	FALSE	FALSE	TRUE	FALSE	48	54	1	1.5	1	0.5	FALSE	0	0	41	0.9270873291650671
FALSE	TRUE	TRUE	FALSE	FALSE	56	46	0	1	6	3	FALSE	0	6.666666666666667	41	0.6887674622465079
FALSE	TRUE	TRUE	FALSE	TRUE	7	27.5	1	1.5	1	3.5	FALSE	0	10.909090909090908	41	0.5677735216113234
FALSE	TRUE	FALSE	TRUE	FALSE	27	60.5	0	1	0	0	FALSE	0	2.564102564102564	41	0.6542775074334951
FALSE	TRUE	FALSE	TRUE	FALSE	1	31.5	0	2	2	2	FALSE	0	4.651162790697675	41	0.6928434153578289
FALSE	FALSE	FALSE	FALSE	FALSE	24	51	1	3.5	1	2.5	FALSE	0	2.0408163265306123	41	0.708402685420134
FALSE	TRUE	FALSE	FALSE	FALSE	50	49	0	1	6	3	FALSE	0	11.458333333333332	41	0.6035913180247741
FALSE	FALSE	FALSE	TRUE	FALSE	12	40	1	1.5	1	1.5	FALSE	0	0	41	0.7875335256367348
FALSE	TRUE	FALSE	TRUE	TRUE	24	44	1	1.5	2	2	FALSE	0	4.054054054054054	41	0.6353687093893872
FALSE	FALSE	FALSE	FALSE	FALSE	11	51.5	0	2	1	0.5	FALSE	0	6.666666666666667	41	0.7012873805149518
FALSE	FALSE	FALSE	TRUE	FALSE	3	35.5	3	3.5	3	4.5	FALSE	0	5.555555555555555	41	0.5757675515186426
FALSE	TRUE	FALSE	FALSE	FALSE	11	24.5	0	2	4	4	FALSE	0	6.666666666666667	41	0.5828853663082926
FALSE	FALSE	FALSE	TRUE	TRUE	34	51	3	2.5	1	1.5	FALSE	0	0	41	0.8557145278572629
FALSE	TRUE	FALSE	FALSE	FALSE	13	48.5	2	2	3	1.5	FALSE	0	6.779661016949152	41	0.6377194267981997
FALSE	TRUE	FALSE	FALSE	TRUE	13	61.5	3	2.5	1	2.5	FALSE	0	0	41	0.8294960170503985
FALSE	TRUE	FALSE	TRUE	TRUE	7	27.5	0	2	3	4.5	FALSE	0	4.918032786885246	41	0.7103804551902269
FALSE	TRUE	FALSE	FALSE	TRUE	3	38.5	2	4	3	1.5	FALSE	0	0	41	0.4885162209806773
FALSE	FALSE	FALSE	FALSE	FALSE	13	30.5	3	3.5	3	4.5	FALSE	0	1.3888888888888888	41	0.7306974980231244
FALSE	FALSE	FALSE	TRUE	TRUE	23	38.5	2	3	0	6	FALSE	0	0	41	0.8265339699004778
FALSE	TRUE	FALSE	TRUE	TRUE	8	33	0	1	1	2.5	FALSE	0	2.4390243902439024	41	0.6790477037143112
FALSE	TRUE	FALSE	TRUE	TRUE	17	47.5	2	2	3	1.5	FALSE	0	0	41	0.6150613615061366
FALSE	FALSE	FALSE	FALSE	FALSE	0	42	0	3	6	3	FALSE	0	4.651162790697675	41	0.5711526643271001
FALSE	FALSE	FALSE	FALSE	TRUE	2	38	2	4	3	1.5	FALSE	0	8.333333333333332	41	0.6281810698633746
FALSE	FALSE	FALSE	TRUE	FALSE	11	43.5	3	2.5	3	1.5	FALSE	0	5.084745762711865	41	0.5082212999999999
TRUE	FALSE	FALSE	FALSE	FALSE	5	41.5	1	2.5	2	2	FALSE	0	3.3333333333333335	41	0.6685745165712739
FALSE	FALSE	FALSE	TRUE	TRUE	13	56.5	2	3	3	4.5	FALSE	0	2.0408163265306123	41	0.4912411219343923
FALSE	TRUE	FALSE	FALSE	FALSE	6	43	1	2.5	0	0	FALSE	0	0	41	0.6071679625087867
FALSE	FALSE	FALSE	TRUE	FALSE	24	30	2	2	6	3	FALSE	0	1.8518518518518516	41	0.6885535688553565
FALSE	FALSE	FALSE	FALSE	FALSE	15	49.5	1	2.5	5	3.5	FALSE	0	5.263157894736842	41	0.584032641596735
FALSE	FALSE	FALSE	FALSE	FALSE	4	28	4	3	7	3.5	FALSE	0	8.333333333333332	41	0.6189903000000002
FALSE	TRUE	FALSE	FALSE	TRUE	1	39.5	0	3	0	0	FALSE	0	0	41	0.3701440314927987
FALSE	TRUE	FALSE	TRUE	FALSE	18	39	0	2	2	1	FALSE	0	0	41	0.6226549981239984
FALSE	FALSE	FALSE	FALSE	FALSE	4	44	1	2.5	2	1	FALSE	0	0	41	0.7226902445380489
FALSE	FALSE	FALSE	TRUE	FALSE	4	37	1	2.5	1	0.5	FALSE	0	0	41	0.5556754222162278
FALSE	FALSE	FALSE	TRUE	FALSE	29	44.5	0	1	3	1.5	FALSE	0	0	41	0.6661848999999994
FALSE	TRUE	FALSE	TRUE	TRUE	14	37	2	2	0	1	FALSE	0	4.301075268817205	41	0.6541802691639454
FALSE	TRUE	FALSE	TRUE	FALSE	7	59.5	3	2.5	0	3	FALSE	0	5.263157894736842	41	0.5143901514390153
FALSE	FALSE	FALSE	TRUE	FALSE	23	34.5	1	1.5	4	4	FALSE	0	8.695652173913043	41	0.7442128488425697
FALSE	FALSE	FALSE	TRUE	FALSE	21	28.5	2	2	6	3	FALSE	0	0	41	0.7622512762251276
FALSE	FALSE	TRUE	FALSE	FALSE	20	39	1	1.5	1	0.5	FALSE	0	3.3333333333333335	41	0.5204230760211541
FALSE	FALSE	FALSE	FALSE	FALSE	40	58	2	3	3	1.5	FALSE	0	6.666666666666667	41	0.906889109311089
FALSE	FALSE	FALSE	TRUE	FALSE	6	41	3	2.5	3	1.5	FALSE	0	4.6875	41	0.7055743441638482
FALSE	FALSE	FALSE	TRUE	TRUE	6	30	3	3.5	1	5.5	FALSE	0	0	41	0.6921453230363313
FALSE	FALSE	FALSE	TRUE	FALSE	11	32.5	2	3	2	4	FALSE	0	3.389830508474576	41	0.5874746587474666
FALSE	FALSE	FALSE	FALSE	FALSE	9	42.5	3	2.5	3	1.5	FALSE	0	0	41	0.5569509443049054
FALSE	TRUE	TRUE	FALSE	FALSE	33	39.5	0	1	3	4.5	FALSE	0	2.9850746268656714	41	0.5968999992250007
FALSE	TRUE	FALSE	TRUE	FALSE	29	50.5	3	3.5	2	1	FALSE	0	2.083333333333333	41	0.729075840638624
FALSE	TRUE	TRUE	FALSE	FALSE	44	52	0	1	1	0.5	FALSE	0	6.779661016949152	41	0.716352298553391
FALSE	FALSE	FALSE	TRUE	TRUE	22	37	4	3	6	4	FALSE	0	11.538461538461538	41	0.4931216705290858
FALSE	FALSE	FALSE	TRUE	FALSE	1	29.5	1	1.5	1	0.5	FALSE	0	21.875	41	0.5434798228260088
FALSE	FALSE	FALSE	FALSE	FALSE	24	54	2	4	1	1.5	FALSE	0	11.11111111111111	41	0.6472998999999994
TRUE	FALSE	FALSE	TRUE	TRUE	7	51.5	1	1.5	3	4.5	FALSE	0	0	41	0.7713438457312312
FALSE	TRUE	TRUE	FALSE	TRUE	11	53.5	1	1.5	3	4.5	FALSE	0	0	41	0.8031390704708605
FALSE	TRUE	FALSE	TRUE	FALSE	9	43.5	1	2.5	4	4	FALSE	0	0	41	0.9212655039367245
FALSE	FALSE	FALSE	TRUE	FALSE	3	30.5	3	3.5	2	2	FALSE	0	5	41	0.8912516836877523
FALSE	TRUE	FALSE	TRUE	FALSE	40	54	0	1	3	1.5	FALSE	0	7.59493670886076	41	0.6518091825904585
FALSE	TRUE	FALSE	TRUE	TRUE	3	35.5	0	1	1	2.5	FALSE	0	2.857142857142857	41	0.740992196396878
FALSE	TRUE	TRUE	FALSE	TRUE	2	19	1	1.5	3	4.5	FALSE	0	11.864406779661017	41	0.6063749835062414
FALSE	TRUE	FALSE	FALSE	TRUE	47	47.5	3	3.5	3	4.5	FALSE	0	0	41	0.7909141686371252
FALSE	TRUE	TRUE	FALSE	FALSE	50	49	0	1	4	2	FALSE	0	15.584415584415584	41	0.5084230686826984
FALSE	FALSE	FALSE	TRUE	FALSE	14	37	1	1.5	2	1	FALSE	0	4.166666666666666	41	0.6627299156824793
FALSE	FALSE	FALSE	TRUE	TRUE	2	47	1	1.5	1	0.5	FALSE	0	2.7027027027027026	41	0.6509985509985509
FALSE	TRUE	TRUE	FALSE	TRUE	1	34.5	1	1.5	2	2	FALSE	0	9.803921568627452	41	0.6443688644368859
TRUE	FALSE	FALSE	TRUE	TRUE	10	24	1	1.5	3	4.5	FALSE	0	7.6923076923076925	41	0.5296967648483831
FALSE	FALSE	TRUE	FALSE	TRUE	12	29	1	1.5	5	3.5	FALSE	0	2.3255813953488373	41	0.5702887570288746
FALSE	TRUE	TRUE	FALSE	TRUE	15	43.5	0	2	1	2.5	FALSE	0	11.235955056179774	41	0.5726493717948119
FALSE	FALSE	TRUE	FALSE	TRUE	16	26	0	1	5	3.5	FALSE	0	11.904761904761903	41	0.7013744058933642
FALSE	TRUE	FALSE	TRUE	TRUE	37	36.5	0	1	3	4.5	FALSE	0	4.545454545454546	41	0.549319277465964
FALSE	TRUE	FALSE	TRUE	TRUE	25	31.5	1	1.5	6	3	FALSE	0	1.9607843137254901	41	0.5844490376673558
FALSE	FALSE	FALSE	FALSE	FALSE	12	36	2	2	2	1	FALSE	0	6.666666666666667	41	0.5525140013686993
FALSE	TRUE	TRUE	FALSE	TRUE	4	47	0	2	2	1	FALSE	0	0	41	0.9073163509760072
FALSE	FALSE	FALSE	FALSE	TRUE	10	37	2	4	3	1.5	FALSE	0	0	41	0.8710694128930587
FALSE	TRUE	FALSE	TRUE	FALSE	12	26	0	2	2	2	FALSE	0	6.0606060606060606	41	0.6858769000000007
FALSE	TRUE	TRUE	FALSE	TRUE	28	60	2	2	3	1.5	FALSE	0	1.7857142857142856	41	0.641038351273154
FALSE	FALSE	FALSE	TRUE	FALSE	11	43.5	2	3	1	2.5	FALSE	0	0	41	0.9088136227965947
FALSE	TRUE	FALSE	TRUE	FALSE	13	35.5	2	2	3	1.5	FALSE	0	2.0408163265306123	41	0.5190273000000001
FALSE	FALSE	FALSE	TRUE	FALSE	4	36	3	2.5	2	2	FALSE	0	7.8431372549019605	41	0.5759018091558143
FALSE	TRUE	FALSE	FALSE	FALSE	20	29	1	2.5	4	4	FALSE	0	4.761904761904762	41	0.6153708846112659
FALSE	FALSE	FALSE	FALSE	FALSE	10	37	2	4	1	2.5	FALSE	0	5	41	0.859789535052616
FALSE	FALSE	FALSE	TRUE	FALSE	2	43	2	2	2	1	FALSE	0	5.063291139240507	41	0.5310502344748823
FALSE	FALSE	TRUE	FALSE	TRUE	7	26.5	0	1	5	3.5	FALSE	0	6.25	41	0.8127330999999997
FALSE	FALSE	FALSE	TRUE	FALSE	11	44.5	1	2.5	6	3	FALSE	0	5.084745762711865	41	0.4517915081270275
FALSE	FALSE	TRUE	FALSE	TRUE	24	47	1	1.5	2	2	FALSE	0	3.225806451612903	41	0.7036103999999993
FALSE	TRUE	TRUE	FALSE	TRUE	18	27	1	1.5	4	4	FALSE	0	9.00900900900901	41	0.6703402835170155
FALSE	FALSE	FALSE	TRUE	TRUE	34	51	2	3	4	4	FALSE	0	0	41	0.8706396064680195
FALSE	FALSE	FALSE	TRUE	FALSE	9	39.5	2	2	0	0	FALSE	0	6.25	41	0.6936413919075823
FALSE	TRUE	TRUE	FALSE	FALSE	4	47	1	1.5	0	0	FALSE	0	5.88235294117647	41	0.402227379331786
FALSE	FALSE	FALSE	TRUE	FALSE	18	39	0	1	1	0.5	FALSE	0	2.941176470588235	41	0.45971861090151406
FALSE	TRUE	FALSE	TRUE	FALSE	9	33.5	3	2.5	0	3	FALSE	0	1.8181818181818181	41	0.5585216117043221
FALSE	FALSE	FALSE	FALSE	FALSE	26	33	1	1.5	4	4	FALSE	0	1.6129032258064515	41	0.7137881143105946
FALSE	TRUE	FALSE	TRUE	FALSE	4	34	0	2	1	1.5	FALSE	0	6.349206349206349	41	0.715233442383278
FALSE	FALSE	FALSE	FALSE	FALSE	15	27.5	2	2	6	3	FALSE	0	5.128205128205128	41	0.6339172366082754
FALSE	TRUE	FALSE	FALSE	FALSE	6	45	2	2	1	0.5	FALSE	0	0	41	0.6252490313620633
FALSE	TRUE	FALSE	FALSE	TRUE	6	43	1	2.5	2	1	FALSE	0	0	41	0.7155097568980482
FALSE	FALSE	FALSE	TRUE	FALSE	32	49	3	3.5	3	1.5	FALSE	0	4.166666666666666	41	0.9392969908945484
FALSE	TRUE	FALSE	TRUE	TRUE	9	44.5	2	2	0	0	FALSE	0	2.7777777777777777	41	0.4258608148278375
FALSE	TRUE	FALSE	FALSE	FALSE	18	39	1	1.5	1	1.5	FALSE	0	2	41	0.7592951472599045
FALSE	FALSE	FALSE	FALSE	FALSE	27	60.5	0	1	0	0	FALSE	0	5.769230769230769	41	0.5216131674353919
FALSE	FALSE	TRUE	FALSE	TRUE	15	51.5	0	1	3	1.5	FALSE	0	3.571428571428571	41	0.7379343131032837
FALSE	FALSE	FALSE	TRUE	FALSE	2	47	1	1.5	1	1.5	FALSE	0	1.4925373134328357	41	0.6113164250923909
FALSE	TRUE	FALSE	TRUE	FALSE	10	45	1	2.5	6	3	FALSE	0	5.263157894736842	41	0.39269143926914385
FALSE	FALSE	FALSE	TRUE	TRUE	31	50.5	3	3.5	0	1	FALSE	0	2.4390243902439024	41	0.7560348634052296
FALSE	TRUE	FALSE	FALSE	TRUE	10	35	2	2	0	0	FALSE	0	0	41	0.5665183300445019
FALSE	TRUE	FALSE	FALSE	FALSE	18	33	2	2	0	6	FALSE	0	1.4925373134328357	41	0.7064515027419744
FALSE	FALSE	TRUE	FALSE	TRUE	33	34.5	1	1.5	3	4.5	FALSE	0	7.142857142857142	41	0.6433713325284984
FALSE	TRUE	FALSE	TRUE	TRUE	5	21.5	1	1.5	2	5	FALSE	0	4.838709677419355	41	0.49989957499497856
TRUE	FALSE	TRUE	FALSE	FALSE	45	51.5	0	1	3	1.5	FALSE	0	10.909090909090908	41	0.5531347340595795
FALSE	FALSE	FALSE	TRUE	FALSE	17	26.5	2	2	6	3	FALSE	0	6.0606060606060606	41	0.6886734533010188
FALSE	FALSE	FALSE	TRUE	FALSE	11	44.5	1	2.5	4	4	FALSE	0	10	41	0.598816519763305
FALSE	FALSE	FALSE	TRUE	TRUE	10	44	2	2	2	1	FALSE	0	4.3478260869565215	41	0.675837232416276
FALSE	TRUE	FALSE	TRUE	FALSE	47	54.5	0	2	3	1.5	FALSE	0	0	41	0.9180677918067794
FALSE	TRUE	FALSE	TRUE	FALSE	30	34	1	1.5	6	3	FALSE	0	8.333333333333332	41	0.4849970454991141
FALSE	TRUE	TRUE	FALSE	TRUE	3	46.5	1	1.5	1	0.5	FALSE	0	4.081632653061225	41	0.45882986470746545
FALSE	FALSE	FALSE	FALSE	FALSE	27	51.5	1	4.5	3	1.5	FALSE	0	12.5	41	0.5253943525394363
FALSE	FALSE	FALSE	TRUE	FALSE	4	32	1	1.5	6	3	FALSE	0	0	41	0.6530712040786393
FALSE	FALSE	FALSE	TRUE	TRUE	4	31	3	3.5	5	3.5	FALSE	0	2.857142857142857	41	0.6960235088070524
FALSE	FALSE	FALSE	TRUE	FALSE	3	28.5	0	2	3	3.5	FALSE	0	5.555555555555555	41	0.6567195283597644
FALSE	TRUE	FALSE	TRUE	TRUE	17	47.5	2	2	3	1.5	FALSE	0	2.564102564102564	41	0.7680073347988997
FALSE	TRUE	FALSE	TRUE	TRUE	8	23	0	2	1	5.5	FALSE	0	11.627906976744185	41	0.48418849367539807
FALSE	TRUE	FALSE	TRUE	TRUE	5	52.5	1	1.5	3	4.5	FALSE	0	3.125	41	0.6151884807594248
FALSE	TRUE	TRUE	FALSE	FALSE	26	37	0	1	1	3.5	FALSE	0	3.076923076923077	41	0.4385161684451481
FALSE	TRUE	FALSE	TRUE	FALSE	2	47	0	2	2	1	FALSE	0	1.5384615384615385	41	0.6340253902076165
FALSE	FALSE	FALSE	TRUE	FALSE	10	44	1	2.5	2	1	FALSE	0	3.0303030303030303	41	0.8722021575090291
TRUE	FALSE	FALSE	TRUE	FALSE	10	34	1	1.5	0	3	FALSE	0	5.357142857142857	41	0.5195681759784085
FALSE	FALSE	FALSE	FALSE	FALSE	38	46	1	4.5	6	3	FALSE	0	2.857142857142857	41	0.7886741837708015
FALSE	TRUE	FALSE	TRUE	FALSE	28	43	1	1.5	2	2	FALSE	0	0	41	0.5746570787328533
FALSE	FALSE	FALSE	TRUE	TRUE	14	56	2	3	1	2.5	FALSE	0	8.333333333333332	41	0.9372627125474575
FALSE	FALSE	FALSE	FALSE	FALSE	32	62	0	2	0	0	FALSE	0	0	41	0.8881371608480061
FALSE	TRUE	FALSE	TRUE	TRUE	4	46	2	2	0	1	FALSE	0	5.063291139240507	41	0.4936062214834209
FALSE	FALSE	FALSE	TRUE	TRUE	35	50.5	2	3	1	2.5	FALSE	0	7.142857142857142	41	0.8881071776214353
FALSE	TRUE	FALSE	TRUE	TRUE	36	53	3	3.5	2	2	FALSE	0	0	41	0.6843928789017798
TRUE	FALSE	FALSE	TRUE	FALSE	17	38.5	2	2	3	4.5	FALSE	0	9.433962264150944	140	0.5820056119025255
FALSE	TRUE	FALSE	FALSE	FALSE	21	45.5	1	3.5	2	2	FALSE	0	7.017543859649122	140	0.691352761729448
FALSE	TRUE	FALSE	TRUE	FALSE	0	33	2	2	2	2	FALSE	0	10.606060606060606	140	0.6038707367098735
FALSE	TRUE	FALSE	FALSE	FALSE	29	37.5	1	2.5	2	1	FALSE	0	12.5	140	0.8645374812775108
TRUE	FALSE	TRUE	FALSE	TRUE	5	32.5	2	4	2	5	FALSE	0	22.48062015503876	140	0.5338120864751651
FALSE	FALSE	FALSE	TRUE	FALSE	7	28.5	1	3.5	0	6	FALSE	0	10.588235294117647	140	0.5852788036802987
FALSE	TRUE	FALSE	FALSE	FALSE	18	38	1	3.5	1	1.5	FALSE	0	0	140	0.3174855999999999
FALSE	TRUE	FALSE	TRUE	FALSE	11	46.5	1	3.5	2	5	FALSE	0	8.47457627118644	140	0.6475395823769791
FALSE	FALSE	FALSE	TRUE	TRUE	2	24	1	2.5	6	3	FALSE	0	10.843373493975903	140	0.7765801446839702
FALSE	TRUE	FALSE	TRUE	FALSE	1	30.5	0	1	0	6	FALSE	0	7.142857142857142	140	0.39900302955136374
FALSE	FALSE	FALSE	FALSE	TRUE	19	46.5	1	3.5	2	4	FALSE	0	5.063291139240507	140	0.7112446855622342
FALSE	TRUE	FALSE	FALSE	TRUE	7	27.5	0	4	4	2	FALSE	0	10.679611650485436	140	0.5896617127631987
FALSE	TRUE	FALSE	FALSE	TRUE	12	58	0	4	2	3	FALSE	0	6.172839506172839	140	0.6604350132392577
FALSE	TRUE	FALSE	FALSE	FALSE	40	44	0	4	2	3	FALSE	0	10.126582278481013	140	0.5748524748524746
FALSE	TRUE	FALSE	TRUE	FALSE	2	29	3	2.5	1	6.5	FALSE	0	5.555555555555555	140	0.8047234707085209
FALSE	TRUE	FALSE	FALSE	TRUE	27	50.5	1	3.5	3	3.5	FALSE	0	6.153846153846154	140	0.7200275460151513
FALSE	TRUE	FALSE	TRUE	FALSE	11	25.5	3	2.5	0	6	FALSE	0	8.695652173913043	140	0.7273604227842755
FALSE	TRUE	FALSE	FALSE	FALSE	19	33.5	1	3.5	2	5	FALSE	0	9.523809523809524	140	0.43207321603660837
FALSE	TRUE	FALSE	TRUE	TRUE	18	32	1	2.5	6	3	FALSE	0	12.244897959183673	140	0.7981232605630216
FALSE	FALSE	FALSE	TRUE	FALSE	7	27.5	3	2.5	2	5	FALSE	0	11.940298507462686	140	0.522196441647331
FALSE	TRUE	FALSE	TRUE	FALSE	10	36	1	3.5	7	3.5	FALSE	0	16.417910447761194	140	0.5619070247628108
TRUE	FALSE	FALSE	FALSE	FALSE	37	45.5	2	3	3	3.5	FALSE	0	2.2222222222222223	140	0.6558764451444014
TRUE	FALSE	TRUE	FALSE	FALSE	21	36.5	0	3	4	5	FALSE	0	3.225806451612903	140	0.608647841297176
TRUE	FALSE	FALSE	TRUE	FALSE	10	25	1	3.5	2	5	FALSE	0	13.414634146341465	140	0.7012765298723472
TRUE	FALSE	FALSE	FALSE	FALSE	12	37	1	3.5	6	3	FALSE	0	8.823529411764707	140	0.6967171393434274
FALSE	TRUE	FALSE	TRUE	FALSE	2	34	2	4	5	3.5	FALSE	0	9.375	140	0.6231739753652044
FALSE	TRUE	FALSE	TRUE	TRUE	5	27.5	2	2	0	6	FALSE	0	2.1739130434782608	140	0.650058495017549
FALSE	TRUE	FALSE	FALSE	FALSE	12	41	0	3	0	1	FALSE	0	10	140	0.3600004639999533
